Date,above_20,above_60,above_120,above_200
2024-04-12,38.47597127229323,42.10873058586877,47.98395667396801,41.15432117951327
2024-04-15,37.9649426443733,41.42917669306384,47.32952398401447,40.90271654700424
2024-04-16,37.20445234741745,40.58675757630286,46.54281101188773,40.5085312302846
2024-04-17,36.45410977316759,39.70862240165678,45.654157321873654,40.068471227307356
2024-04-18,36.070562934147766,39.01895895597873,44.99981187725236,39.86276854522226
2024-04-19,35.207930164473815,38.13565449539754,44.16203312159981,39.483796633311684
2024-04-22,34.34994320874155,37.29799570207682,43.42598242333725,39.181120764443605
2024-04-23,33.369409278213915,36.46027147475692,42.59814418272662,38.8580185821652
2024-04-24,32.7862014963665,35.69378306120969,41.83653060211821,38.59092245035059
2024-04-25,32.06529331608057,34.7846267181196,41.08508655554883,38.349280144216536
2024-04-26,31.670426395202814,34.064056613496085,40.38973035194222,38.17385159241816
2024-04-29,32.340208810797044,33.649096002037176,39.98472116119175,38.130888719124016
2024-04-30,33.50140056022409,33.54214413037943,39.750445632798574,38.21237585943469
2024-05-02,34.336643748408456,33.21110262286733,39.26152279093455,38.192004074357015
2024-05-03,35.65062388591801,33.09396485867074,38.98141074611663,38.273491214667686
2024-05-07,37.51464222052458,33.348612172141586,39.032340208810794,38.477209065444356
2024-05-08,39.58347208347208,33.68239603533721,39.1521223874165,38.71420518479342
2024-05-09,41.67796800149741,34.07226216049745,39.30761504290916,39.022529757823875
2024-05-10,44.0015975310093,34.55378499496147,39.58532208532208,39.46830946830947
2024-05-13,46.1013986013986,34.994575141633966,39.89358680535151,39.87336193218546
2024-05-14,48.40479237538061,35.80188874306522,40.436029112499696,40.420940715058364
2024-05-16,50.83536833536834,36.751679692856165,41.13628745981687,41.111013169836696
2024-05-17,52.889534213063634,37.72192948663537,41.73986688692571,41.75025954437719
2024-05-20,55.152646917352804,39.05367508308685,42.598099068687304,42.57283021988904
2024-05-21,57.03414776944188,40.24294333117863,43.364783364783364,43.33436171671466
2024-05-22,58.52870985223926,41.27941775000598,43.9786248609778,43.97871191988839
2024-05-23,60.03869768575652,42.3617776558953,44.66888775712305,44.66383834030893
2024-05-24,60.754583107524276,43.09286029874265,45.05366093601388,45.11475996770114
2024-05-27,61.251520810344346,43.80352762705704,45.39263024557142,45.54529892765187
2024-05-28,61.407247436659205,44.3970408676291,45.695932607697316,45.90453663983075
2024-05-29,61.20680517739341,44.90924108571168,45.84658261128849,46.18233618233618
2024-05-30,60.48718166365225,45.146661617249855,45.92092547974901,46.27183274242098
2024-05-31,59.12053088523677,45.302388243564714,45.83220700867759,46.36123680241327
2024-06-03,58.10475472240178,45.773491214667686,45.97239361945245,46.57268657268657
2024-06-04,56.641283553048254,46.015645574469104,46.0566938508115,46.70784009019303
2024-06-05,55.101407307289655,46.25781081663435,46.13586304762775,46.81241416535534
2024-06-07,53.378103378103376,46.392958892958895,46.123321123321126,46.92205942205943
2024-06-10,51.43467643467643,46.42857142857143,46.07753357753357,46.96784696784697
2024-06-11,49.572649572649574,46.448921448921446,46.01139601139601,47.01363451363451
2024-06-12,47.82763532763532,46.565934065934066,45.96052096052096,47.054334554334545
2024-06-13,46.35225885225885,46.69312169312169,45.929995929995926,47.11029711029711
2024-06-14,44.75986975986976,46.59137159137159,45.74175824175824,47.10520960520961
2024-06-17,43.06064306064306,46.34717134717135,45.51282051282051,46.98819698819699
2024-06-18,41.81929181929182,46.199633699633694,45.38054538054538,46.94240944240944
2024-06-19,40.65934065934066,45.86385836385836,45.22283272283272,46.840659340659336
2024-06-20,40.140415140415136,45.767195767195766,45.25335775335775,46.82539682539682
2024-06-21,39.499389499389494,45.5993080993081,45.146520146520146,46.71347171347171
2024-06-24,38.64977614977615,45.28897028897029,44.912494912494914,46.555759055759054
2024-06-25,38.334350834350836,45.20757020757021,44.88196988196988,46.53540903540903
2024-06-26,37.95278795278795,45.04985754985755,44.77513227513228,46.43874643874644
2024-06-27,37.38807488807489,44.6988196988197,44.56145706145706,46.219983719983716
2024-06-28,37.423687423687426,44.67338217338217,44.59198209198209,46.19454619454619
2024-07-01,37.63561974607866,44.85439310679438,44.671248353212064,46.30418002883317
2024-07-02,37.38994265941971,44.63371375057608,44.536980569531266,46.14437155792545
2024-07-03,36.47797615246922,43.904441343075284,44.05685474255378,45.71502847916935
2024-07-04,36.20683439253343,43.526065617847905,43.708998618283566,45.45349162478298
2024-07-05,35.900107244824426,43.056223392402686,43.33569410944011,45.151276447968016
2024-07-08,35.679693937431395,42.67271129597704,42.99284404673946,44.904942383597664
2024-07-09,35.55072541198475,42.29933620275136,42.66519677405483,44.66875075199515
2024-07-10,35.58449732409177,42.058171086986455,42.48501113495777,44.524063627585505
2024-07-11,35.57547215515189,41.723339488828636,42.29756531851409,44.33643340264185
2024-07-12,35.6273126387621,41.40373786325686,42.13038274194985,44.18941643792765
2024-07-15,35.97359925903593,41.28227774712723,42.069950991752634,44.09314435338265
