Date,above_20,above_60,above_120,above_200
2024-04-16,16.25668449197861,23.20855614973262,30.58823529411765,31.550802139037433
2024-04-17,17.219251336898395,23.74331550802139,30.053475935828878,31.336898395721924
2024-04-18,22.887700534759357,27.058823529411764,34.33155080213904,34.652406417112296
2024-04-19,19.67914438502674,25.13368983957219,32.19251336898395,33.155080213903744
2024-04-22,28.556149732620323,29.83957219251337,36.898395721925134,36.68449197860962
2024-04-23,32.19251336898395,31.122994652406415,37.219251336898395,37.32620320855615
2024-04-24,39.037433155080215,33.903743315508024,38.288770053475936,38.82352941176471
2024-04-25,39.893048128342244,32.19251336898395,38.82352941176471,39.57219251336899
2024-04-26,44.919786096256686,33.2620320855615,38.71657754010695,40.855614973262036
2024-04-29,62.88770053475936,39.037433155080215,43.85026737967914,42.67379679144385
2024-04-30,66.09625668449198,40.0,44.49197860962567,43.74331550802139
2024-05-02,65.98930481283422,40.21390374331551,42.99465240641711,43.42245989304813
2024-05-03,67.80748663101605,40.0,43.85026737967914,44.49197860962567
2024-05-07,73.2620320855615,43.529411764705884,46.524064171122994,44.81283422459893
2024-05-08,78.52564102564102,46.15384615384615,48.07692307692308,46.58119658119658
2024-05-09,74.57264957264957,44.97863247863248,46.901709401709404,46.047008547008545
2024-05-10,75.53418803418803,45.2991452991453,47.22222222222222,47.11538461538461
2024-05-13,70.40598290598291,45.085470085470085,47.22222222222222,46.794871794871796
2024-05-14,72.86324786324786,48.3974358974359,49.14529914529914,48.29059829059829
2024-05-16,75.64102564102564,50.85470085470085,50.427350427350426,50.427350427350426
2024-05-17,66.45299145299145,49.14529914529914,48.717948717948715,48.3974358974359
2024-05-20,63.78205128205128,51.17521367521367,48.61111111111111,48.824786324786324
2024-05-21,56.730769230769226,48.717948717948715,46.15384615384615,47.32905982905983
2024-05-22,54.27350427350427,48.824786324786324,47.22222222222222,48.18376068376068
2024-05-23,51.388888888888886,47.863247863247864,46.68803418803419,47.54273504273504
2024-05-24,43.58974358974359,45.19230769230769,44.97863247863248,46.15384615384615
2024-05-27,42.628205128205124,46.047008547008545,44.337606837606835,46.36752136752137
2024-05-28,42.30769230769231,46.36752136752137,44.65811965811966,46.36752136752137
2024-05-29,35.68376068376068,42.94871794871795,41.98717948717949,45.4059829059829
2024-05-30,29.807692307692307,38.24786324786324,40.27777777777778,42.73504273504273
2024-05-31,34.18803418803419,42.30769230769231,41.98717948717949,44.55128205128205
2024-06-03,44.76495726495727,49.89316239316239,47.43589743589743,48.18376068376068
2024-06-04,35.256410256410255,45.2991452991453,44.76495726495727,46.26068376068376
2024-06-05,35.47008547008547,45.085470085470085,45.51282051282051,46.68803418803419
2024-06-07,37.072649572649574,46.36752136752137,46.26068376068376,47.11538461538461
2024-06-10,37.71367521367522,46.901709401709404,47.11538461538461,47.54273504273504
2024-06-11,35.47008547008547,45.4059829059829,45.51282051282051,47.008547008547005
2024-06-12,38.88888888888889,47.756410256410255,46.15384615384615,47.97008547008547
2024-06-13,39.42307692307692,47.756410256410255,46.58119658119658,47.97008547008547
2024-06-14,39.42307692307692,46.26068376068376,45.19230769230769,48.18376068376068
2024-06-17,39.95726495726496,45.72649572649573,45.61965811965812,47.97008547008547
2024-06-18,40.38461538461539,46.047008547008545,45.94017094017094,47.43589743589743
2024-06-19,39.42307692307692,44.123931623931625,45.2991452991453,46.68803418803419
2024-06-20,45.83333333333333,46.68803418803419,46.794871794871796,47.008547008547005
2024-06-21,40.81196581196581,45.2991452991453,44.97863247863248,45.83333333333333
2024-06-24,33.547008547008545,41.34615384615385,41.77350427350427,44.230769230769226
2024-06-25,36.965811965811966,43.48290598290598,44.337606837606835,45.72649572649573
2024-06-26,34.61538461538461,42.73504273504273,42.0940170940171,44.337606837606835
2024-06-27,30.448717948717945,38.995726495726494,40.17094017094017,41.77350427350427
2024-06-28,36.43162393162393,42.414529914529915,42.628205128205124,44.871794871794876
2024-07-01,34.25827107790822,42.049092849519745,41.94236926360726,45.03735325506937
2024-07-02,29.02881536819637,37.67342582710779,39.167556029882604,41.19530416221985
2024-07-03,25.613660618996796,34.57844183564568,37.353255069370334,39.167556029882604
2024-07-04,29.562433297758805,37.353255069370334,37.45997865528282,40.76840981856991
2024-07-05,29.02881536819637,35.2187833511206,37.67342582710779,40.34151547491996
2024-07-08,32.44397011739594,38.31376734258271,39.060832443970114,41.94236926360726
2024-07-09,35.005336179295625,39.060832443970114,40.23479188900747,42.58271077908218
2024-07-10,36.17929562433298,40.34151547491996,41.72892209178228,43.970117395944506
2024-07-11,38.69936034115138,40.72494669509595,42.217484008528785,44.02985074626866
2024-07-12,40.511727078891255,41.04477611940299,43.070362473347544,44.882729211087415
2024-07-15,46.695095948827294,43.71002132196162,43.923240938166316,46.16204690831556
2024-07-16,46.481876332622605,43.49680170575693,43.49680170575693,45.41577825159915
2024-07-17,46.908315565031984,43.71002132196162,44.349680170575695,45.84221748400853
2024-07-18,43.28358208955223,41.89765458422175,43.71002132196162,44.136460554371006
2024-07-19,40.298507462686565,38.69936034115138,41.36460554371002,42.324093816631134
2024-07-22,33.26226012793177,35.287846481876336,39.01918976545842,41.04477611940299
2024-07-23,32.40938166311301,34.9680170575693,38.059701492537314,40.511727078891255
2024-07-24,32.08955223880597,33.90191897654584,37.846481876332625,40.405117270788914
2024-07-25,23.560767590618337,27.292110874200425,35.501066098081026,37.846481876332625
2024-07-26,31.556503198294244,31.449893390191896,36.88699360341152,39.76545842217484
2024-07-29,39.361702127659576,35.319148936170215,39.680851063829785,41.38297872340426
2024-07-30,33.93617021276596,32.234042553191486,37.12765957446808,39.8936170212766
2024-07-31,39.46808510638298,35.212765957446805,39.680851063829785,41.59574468085106
2024-08-01,45.95744680851064,37.87234042553192,41.170212765957444,43.29787234042553
2024-08-02,23.617021276595747,26.276595744680854,32.659574468085104,37.4468085106383
2024-08-05,3.404255319148936,7.9787234042553195,12.659574468085106,19.574468085106382
2024-08-06,7.340425531914893,12.23404255319149,17.872340425531917,26.702127659574472
2024-08-07,13.51063829787234,17.5531914893617,22.76595744680851,29.148936170212764
2024-08-08,16.914893617021278,19.78723404255319,24.680851063829788,30.851063829787233
2024-08-09,22.659574468085104,22.5531914893617,26.914893617021278,33.297872340425535
2024-08-12,27.97872340425532,24.78723404255319,29.680851063829788,34.8936170212766
2024-08-13,29.04255319148936,24.680851063829788,29.04255319148936,34.14893617021277
2024-08-14,34.78723404255319,26.80851063829787,31.170212765957444,35.42553191489362
2024-08-16,42.4468085106383,29.361702127659573,32.76595744680851,35.851063829787236
2024-08-19,40.913921360255046,28.799149840595113,32.093517534537725,35.494155154091395
2024-08-20,50.371944739638685,32.731137088204036,34.64399574920298,36.87566418703507
2024-08-21,54.94155154091393,32.83740701381509,34.32518597236982,36.76939426142402
2024-08-22,50.371944739638685,30.712008501594052,32.51859723698193,35.28161530286929
2024-08-23,50.79702444208289,31.243358129649305,33.58129649309245,35.919234856535596
2024-08-26,50.79702444208289,31.668437832093517,32.731137088204036,35.494155154091395
2024-08-27,53.347502656748134,32.51859723698193,32.624867162592984,36.23804463336875
2024-08-28,49.41551540913922,31.455897980871413,31.455897980871413,34.75026567481403
2024-08-29,45.270988310308184,29.436769394261425,30.712008501594052,32.94367693942614
2024-08-30,52.60361317747078,32.19978746014878,31.668437832093517,34.32518597236982
2024-09-02,52.072263549415524,30.924548352816156,29.861849096705633,33.36875664187035
2024-09-03,49.41551540913922,32.731137088204036,31.137088204038253,33.793836344314556
2024-09-04,28.055260361317746,23.69819341126461,24.760892667375135,29.011689691817217
2024-09-05,25.717321997874603,24.44208289054198,24.867162592986187,28.69287991498406
2024-09-06,18.91604675876727,20.828905419766205,22.848034006376196,26.461211477151963
2024-09-09,18.49096705632306,21.785334750265676,23.273113708820404,26.142401700318814
2024-09-10,19.341126461211477,21.253985122210413,23.16684378320935,26.78002125398512
2024-09-11,17.109458023379386,20.297555791710945,22.104144527098832,25.61105207226355
2024-09-12,23.69819341126461,23.910733262486715,24.654622741764083,27.948990435706694
2024-09-13,32.731137088204036,27.311370882040382,26.673751328374067,30.393198724760893
2024-09-19,38.788522848034006,30.393198724760893,28.69287991498406,31.0308182784272
2024-09-20,45.48352816153029,33.156216790648244,29.861849096705633,32.41232731137088
2024-09-23,47.18384697130712,33.04994686503719,29.436769394261425,31.137088204038253
2024-09-24,56.85441020191286,36.344314558979804,31.0308182784272,33.262486716259296
2024-09-25,56.323060573857596,33.58129649309245,30.074388947927737,32.51859723698193
2024-09-26,68.01275239107333,40.17003188097769,33.36875664187035,35.38788522848034
2024-09-27,68.895966029724,41.50743099787686,33.97027600849257,36.19957537154989
2024-09-30,57.64331210191082,35.138004246284495,30.148619957537154,32.90870488322717
2024-10-02,45.22292993630573,29.1932059447983,27.282377919320595,30.042462845010615
2024-10-04,47.23991507430998,29.723991507431,26.857749469214436,30.78556263269639
2024-10-07,57.324840764331206,34.182590233545646,30.148619957537154,31.528662420382165
2024-10-08,53.397027600849256,33.01486199575371,28.662420382165603,30.78556263269639
2024-10-10,53.82165605095541,34.50106157112526,30.148619957537154,31.316348195329084
2024-10-11,52.76008492569002,34.50106157112526,28.662420382165603,31.210191082802545
2024-10-14,51.27388535031847,36.51804670912951,28.980891719745223,31.740976645435243
2024-10-15,50.424628450106155,38.1104033970276,30.36093418259023,32.37791932059448
2024-10-16,45.32908704883227,36.94267515923567,30.67940552016985,31.634819532908704
2024-10-17,41.18895966029724,37.261146496815286,30.042462845010615,31.528662420382165
2024-10-18,36.94267515923567,34.288747346072185,28.874734607218684,30.148619957537154
2024-10-21,37.04883227176221,36.41188959660297,29.087048832271762,31.316348195329084
2024-10-22,28.450106157112526,32.05944798301486,28.02547770700637,29.936305732484076
2024-10-23,28.237791932059448,33.65180467091295,28.237791932059448,28.343949044585987
2024-10-24,27.176220806794056,31.84713375796178,27.70700636942675,28.980891719745223
2024-10-25,24.309978768577494,30.89171974522293,26.751592356687897,27.60084925690021
2024-10-28,29.087048832271762,33.12101910828025,27.494692144373673,28.980891719745223
2024-10-29,30.36093418259023,34.6072186836518,27.81316348195329,29.087048832271762
2024-10-30,31.210191082802545,33.65180467091295,26.963906581740975,29.617834394904456
2024-10-31,34.288747346072185,35.35031847133758,26.2208067940552,29.087048832271762
2024-11-01,28.13163481953291,32.696390658174096,24.840764331210192,27.60084925690021
2024-11-04,37.79193205944799,36.94267515923567,27.070063694267514,29.087048832271762
2024-11-05,41.50743099787686,39.490445859872615,26.963906581740975,29.936305732484076
2024-11-06,39.978791092258746,37.6458112407211,28.738069989395548,29.5864262990456
2024-11-07,38.17603393425239,36.90349946977731,27.465535524920465,29.268292682926827
2024-11-08,38.17603393425239,35.843054082714744,26.935312831389187,28.738069989395548
2024-11-11,27.1474019088017,29.798515376458113,24.920466595970307,26.723223753976672
2024-11-12,19.19406150583245,22.26935312831389,22.163308589607635,23.54188759278897
2024-11-13,11.876988335100743,16.64899257688229,18.451749734888654,20.0424178154825
2024-11-14,15.482502651113467,18.769883351007426,18.23966065747614,21.42099681866384
2024-11-15,18.133616118769883,20.0424178154825,19.936373276776244,22.057264050901377
2024-11-18,22.799575821845174,22.481442205726403,20.890774125132555,23.223753976670203
2024-11-19,24.60233297985154,23.223753976670203,21.73913043478261,22.799575821845174
2024-11-20,27.67762460233298,23.329798515376456,22.481442205726403,23.54188759278897
2024-11-21,28.844114528101805,24.60233297985154,22.481442205726403,23.753976670201485
2024-11-22,33.51007423117709,25.874867444326615,23.223753976670203,23.966065747614
2024-11-25,38.70625662778367,28.738069989395548,25.344644750795336,24.814422057264053
2024-11-26,42.20572640509014,30.010604453870627,25.6627783669141,25.344644750795336
2024-11-27,41.88759278897137,31.071049840933192,26.723223753976672,25.344644750795336
2024-11-28,46.87168610816543,32.7677624602333,26.193001060445386,25.768822905620357
2024-11-29,35.91101694915254,28.8135593220339,24.68220338983051,24.576271186440678
2024-12-02,30.08474576271186,25.847457627118644,22.033898305084744,22.66949152542373
2024-12-03,41.84322033898305,30.402542372881356,25.529661016949152,26.58898305084746
2024-12-04,33.26271186440678,26.906779661016948,24.470338983050848,23.728813559322035
2024-12-05,25.21186440677966,21.1864406779661,20.86864406779661,20.55084745762712
2024-12-06,21.504237288135595,20.76271186440678,19.703389830508474,19.809322033898304
2024-12-09,10.911016949152543,14.30084745762712,15.04237288135593,16.843220338983052
2024-12-10,23.093220338983052,20.233050847457626,20.656779661016948,21.1864406779661
2024-12-11,39.83050847457627,27.22457627118644,24.68220338983051,24.152542372881356
2024-12-12,47.98728813559322,31.25,26.906779661016948,26.27118644067797
2024-12-13,57.309322033898304,34.85169491525424,28.49576271186441,27.75423728813559
2024-12-16,59.15343915343916,34.39153439153439,28.359788359788357,27.089947089947092
2024-12-17,59.682539682539684,34.70899470899471,28.253968253968253,27.3015873015873
2024-12-18,65.07936507936508,36.93121693121693,29.947089947089943,27.724867724867725
2024-12-19,53.12169312169313,34.074074074074076,28.253968253968253,26.77248677248677
2024-12-20,42.857142857142854,29.735449735449738,25.925925925925924,25.29100529100529
2024-12-23,57.61099365750528,35.72938689217759,29.809725158562365,26.744186046511626
2024-12-24,56.97674418604651,34.98942917547569,29.704016913319236,26.955602536997887
2024-12-26,53.17124735729387,35.095137420718814,28.858350951374206,26.42706131078224
2024-12-27,28.541226215644823,23.890063424947147,21.035940803382662,21.24735729386892
2024-12-30,32.66384778012685,23.78435517970402,21.56448202959831,21.353065539112052
2025-01-02,35.41226215644821,25.36997885835095,22.727272727272727,20.930232558139537
2025-01-03,50.10570824524313,29.704016913319236,24.735729386892178,22.41014799154334
2025-01-06,57.61099365750528,34.56659619450317,26.53276955602537,23.46723044397463
2025-01-07,58.350951374207185,35.41226215644821,27.695560253699792,23.678646934460886
2025-01-08,57.82241014799154,36.36363636363637,28.752642706131077,24.207188160676534
2025-01-09,51.162790697674424,36.99788583509514,28.541226215644823,24.418604651162788
2025-01-10,54.22832980972516,39.74630021141649,29.38689217758985,24.63002114164905
2025-01-13,45.87737843551797,36.36363636363637,28.32980972515856,24.101479915433405
2025-01-14,48.09725158562368,39.323467230443974,29.809725158562365,24.52431289640592
2025-01-15,43.23467230443975,37.10359408033826,28.43551797040169,24.418604651162788
2025-01-16,49.89429175475687,41.014799154334035,30.12684989429176,25.47568710359408
2025-01-17,51.05708245243129,42.706131078224104,32.02959830866808,26.53276955602537
2025-01-20,51.37420718816068,42.917547568710354,32.66384778012685,26.215644820295985
2025-01-21,48.41437632135307,42.28329809725159,32.1353065539112,26.53276955602537
2025-01-22,47.674418604651166,43.86892177589852,33.61522198731501,27.167019027484145
2025-01-23,38.58350951374207,39.00634249471459,30.443974630021142,26.109936575052856
2025-01-24,41.966173361522195,41.64904862579281,32.346723044397464,26.6384778012685
2025-01-31,38.90063424947146,40.48625792811839,31.183932346723044,25.792811839323466
2025-02-03,24.52431289640592,30.12684989429176,26.004228329809724,23.25581395348837
2025-02-04,29.704016913319236,35.94080338266385,29.492600422832982,25.581395348837212
2025-02-05,31.890179514255546,39.17634635691658,30.834213305174234,25.976768743400214
2025-02-06,41.60506863780359,44.45617740232313,33.57972544878564,27.03273495248152
2025-02-07,38.75395987328405,42.76663146779303,32.20696937697994,26.504751847940867
2025-02-10,39.5987328405491,42.977824709609294,32.946145723336855,26.504751847940867
2025-02-11,42.44984160506864,45.61774023231256,33.68532206969377,26.821541710665258
2025-02-12,40.33790918690602,44.66737064413939,32.734952481520594,27.243928194297784
2025-02-13,47.83526927138332,48.89123548046462,34.63569165786694,29.039070749736005
2025-02-14,50.05279831045406,50.263991552270326,35.90285110876452,29.989440337909183
2025-02-17,56.28299894403379,53.32629355860612,40.9714889123548,31.678986272439282
2025-02-18,58.7117212249208,54.69904963041182,41.39387539598733,32.946145723336855
2025-02-19,65.89229144667371,57.55015839493136,42.87222808870116,33.36853220696938
2025-02-20,69.27138331573389,59.13410770855333,45.08975712777191,34.00211193241816
2025-02-21,71.80570221752905,60.084477296726504,45.7233368532207,35.1636747624076
2025-02-24,72.54487856388594,62.82998944033791,46.356916578669484,34.74128827877508
2025-02-25,69.48257655755016,61.35163674762407,46.673706441393875,34.10770855332629
2025-02-26,72.54487856388594,65.04751847940867,48.68004223864836,36.114044350580784
2025-02-27,68.53220696937699,63.357972544878564,46.779303062302006,35.1636747624076
2025-02-28,43.294614572333685,49.524815205913406,38.01478352692714,30.517423442449843
2025-03-04,35.79725448785639,44.66737064413939,35.90285110876452,30.095036958817317
2025-03-05,47.72967265047519,53.32629355860612,41.81626187961985,33.68532206969377
2025-03-06,48.89123548046462,53.537486800422386,43.822597676874345,34.21330517423443
2025-03-07,45.7233368532207,52.37592397043295,42.76663146779303,33.896515311510036
2025-03-10,45.51214361140444,51.74234424498416,42.13305174234424,33.68532206969377
2025-03-11,35.691657866948255,45.08975712777191,37.06441393875396,31.784582893347412
2025-03-12,35.79725448785639,46.14572333685322,38.85955649419219,31.995776135163673
2025-03-13,32.20696937697994,45.08975712777191,38.12038014783527,32.312565997888065
2025-03-14,35.12658227848101,45.14767932489451,39.767932489451475,33.54430379746836
2025-03-17,38.14541622760801,46.99683877766069,40.35827186512118,33.719704952581665
2025-03-18,39.09378292939937,47.20758693361433,40.99051633298208,33.508956796628034
2025-03-19,41.622760800843,48.366701791359326,41.93888303477345,34.562697576396204
2025-03-20,39.93677555321391,47.41833508956796,40.99051633298208,33.614330874604846
2025-03-21,37.19704952581665,45.521601685985246,39.620653319283456,32.87671232876712
2025-03-24,39.51527924130664,46.4699683877766,40.77976817702845,33.40358271865121
2025-03-25,34.66807165437302,44.57323498419389,38.56691253951528,32.1390937829294
2025-03-26,35.82718651211802,44.99473129610116,39.09378292939937,31.71759747102213
2025-03-27,33.508956796628034,41.41201264488936,37.40779768177028,30.453108535300316
2025-03-28,23.91991570073762,33.719704952581665,33.614330874604846,27.186512118018967
2025-03-31,12.539515279241305,24.130663856691253,25.395152792413068,22.760800842992623
2025-04-01,21.812434141201265,30.558482613277132,30.453108535300316,26.027397260273972
2025-04-02,21.601685985247627,28.240252897787144,30.031612223393044,25.18440463645943
2025-04-03,19.17808219178082,27.397260273972602,29.1886195995785,24.130663856691253
2025-04-04,25.07903055848261,30.874604847207586,31.401475237091674,25.816649104320337
2025-04-07,13.487881981032665,17.175974710221286,20.442571127502635,20.231822971549
2025-04-08,17.702845100105375,21.49631190727081,22.55005268703899,20.65331928345627
2025-04-09,14.64699683877766,17.49209694415174,19.17808219178082,18.335089567966282
2025-04-10,26.7650158061117,29.926238145416228,29.1886195995785,25.289778714436252
2025-04-11,33.508956796628034,31.612223393045312,32.34984193888303,27.081138040042152
2025-04-14,40.88514225500527,35.19494204425711,36.143308746048476,28.767123287671232
2025-04-15,52.79241306638567,42.2550052687039,40.25289778714436,31.612223393045312
2025-04-16,51.633298208640674,39.726027397260275,38.04004214963119,31.190727081138043
2025-04-17,59.32560590094836,44.67860906217071,42.149631190727085,33.298208640674396
2025-04-18,68.70389884088515,47.83983140147524,45.41622760800843,35.61643835616438
2025-04-21,72.18124341412012,50.26343519494204,47.10221285563752,36.986301369863014
2025-04-22,73.55110642781875,51.42255005268704,47.94520547945205,37.72391991570074
2025-04-23,82.61327713382508,55.63751317175974,51.31717597471022,39.51527924130664
2025-04-24,82.29715489989464,55.84826132771338,51.84404636459431,39.726027397260275
2025-04-25,86.9336143308746,60.168598524762906,54.794520547945204,41.93888303477345
2025-04-28,82.50790305584826,59.74710221285564,54.58377239199157,40.88514225500527
2025-04-29,85.87987355110643,63.43519494204426,58.48261327713382,45.10010537407798
2025-04-30,81.98103266596416,61.53846153846154,57.428872497365646,43.51949420442571
2025-05-02,79.66280295047419,61.116965226554264,56.26975763962066,43.83561643835616
2025-05-07,78.50368809272919,62.4868282402529,57.7449947312961,43.41412012644889
2025-05-08,78.18756585879873,63.856691253951524,60.59009483667018,45.41622760800843
2025-05-09,71.23287671232876,62.06533192834562,59.957850368809275,43.73024236037934
2025-05-12,74.28872497365649,66.91253951527925,63.224446786090624,46.68071654373024
2025-05-13,71.33825079030558,67.22866174920969,63.43519494204426,47.629083245521606
2025-05-14,72.39199157007377,69.23076923076923,66.49104320337197,51.00105374077977
2025-05-15,67.33403582718651,65.64805057955742,64.48893572181244,50.05268703898841
2025-05-16,58.69336143308747,62.4868282402529,61.85458377239199,48.26132771338251
2025-05-19,48.682824025289776,57.63962065331928,57.112750263435196,46.15384615384615
2025-05-20,50.15806111696522,60.37934668071654,59.852476290832456,48.472075869336145
2025-05-21,52.265542676501575,62.06533192834562,60.168598524762906,49.209694415173864
2025-05-22,49.368421052631575,60.31578947368421,58.526315789473685,47.26315789473684
2025-05-23,50.73684210526316,61.05263157894737,59.26315789473684,48.421052631578945
2025-05-26,56.00000000000001,63.68421052631579,61.68421052631579,51.578947368421055
2025-05-27,54.736842105263165,64.0,60.10526315789474,51.26315789473684
2025-05-28,59.05263157894737,66.94736842105263,62.31578947368421,54.421052631578945
2025-05-29,69.05263157894737,70.52631578947368,67.47368421052632,58.94736842105262
2025-05-30,66.63157894736842,70.3157894736842,66.94736842105263,59.26315789473684
2025-06-02,64.0,68.84210526315789,66.52631578947368,58.8421052631579
2025-06-04,76.31578947368422,74.0,70.94736842105263,62.73684210526316
2025-06-05,80.10526315789474,76.42105263157895,72.94736842105263,65.15789473684211
2025-06-09,84.73684210526315,79.26315789473685,76.0,68.42105263157895
2025-06-10,84.94736842105263,79.89473684210526,76.10526315789473,68.42105263157895
2025-06-11,86.42105263157895,81.89473684210526,77.89473684210526,70.0
2025-06-12,87.36842105263159,82.84210526315789,78.10526315789474,70.21052631578948
2025-06-13,77.15789473684211,78.52631578947368,73.36842105263159,66.94736842105263
2025-06-16,78.52631578947368,78.42105263157895,75.05263157894737,67.36842105263158
2025-06-17,76.10526315789473,77.6842105263158,74.10526315789474,66.94736842105263
2025-06-18,75.05263157894737,77.89473684210526,74.73684210526315,68.0
2025-06-19,73.57894736842105,77.57894736842104,74.63157894736842,68.3157894736842
2025-06-20,76.10526315789473,80.21052631578948,76.31578947368422,69.89473684210526
2025-06-23,59.68421052631578,76.21052631578948,73.47368421052632,67.05263157894737
2025-06-24,74.63157894736842,81.05263157894737,76.94736842105263,71.15789473684211
2025-06-25,74.10526315789474,81.15789473684211,77.89473684210526,70.94736842105263
