,percent
2024-11-11,74.24547283702213
2024-11-12,72.03219315895373
2024-11-13,72.43460764587525
2024-11-14,70.4225352112676
2024-11-15,68.2092555331992
2024-11-18,68.81287726358148
2024-11-19,67.20321931589537
2024-11-20,68.2092555331992
2024-11-21,71.0261569416499
2024-11-22,72.23340040241449
2024-11-25,75.45271629778671
2024-11-26,74.04426559356136
2024-11-27,74.24547283702213
2024-11-29,75.0503018108652
2024-12-02,75.85513078470825
2024-12-03,74.04426559356136
2024-12-04,72.23340040241449
2024-12-05,70.62374245472837
2024-12-06,70.02012072434609
2024-12-09,68.81287726358148
2024-12-10,66.19718309859155
2024-12-11,64.7887323943662
2024-12-12,62.97786720321932
2024-12-13,61.97183098591549
2024-12-16,59.758551307847085
2024-12-17,57.3440643863179
2024-12-18,48.2897384305835
2024-12-19,46.076458752515094
2024-12-20,51.30784708249497
2024-12-23,50.30181086519114
2024-12-24,53.52112676056338
2024-12-26,52.716297786720325
2024-12-27,49.899396378269614
2024-12-30,46.27766599597585
2024-12-31,46.076458752515094
2025-01-02,43.86317907444668
2025-01-03,46.68008048289739
2025-01-06,43.460764587525155
2025-01-07,43.66197183098591
2025-01-08,45.67404426559356
2025-01-10,38.028169014084504
2025-01-13,41.4486921529175
2025-01-14,44.8692152917505
2025-01-15,48.2897384305835
2025-01-16,52.31388329979879
2025-01-17,52.31388329979879
2025-01-21,58.55130784708249
2025-01-22,55.33199195171026
2025-01-23,56.53923541247485
2025-01-24,56.33802816901409
2025-01-27,58.55130784708249
2025-01-28,56.33802816901409
2025-01-29,52.91750503018109
2025-01-30,57.3440643863179
2025-01-31,52.716297786720325
2025-02-03,51.30784708249497
2025-02-04,51.710261569416495
2025-02-05,53.52112676056338
2025-02-06,52.31388329979879
2025-02-07,50.50301810865191
2025-02-10,52.716297786720325
2025-02-11,53.118712273641854
2025-02-12,50.10060362173038
2025-02-13,54.21686746987952
2025-02-14,51.00401606425703
2025-02-18,53.41365461847389
2025-02-19,55.62248995983936
2025-02-20,55.62248995983936
2025-02-21,51.40562248995983
2025-02-24,50.80321285140562
2025-02-25,51.40562248995983
2025-02-26,49.59839357429719
2025-02-27,46.98795180722892
2025-02-28,50.401606425702816
2025-03-03,46.98795180722892
2025-03-04,38.95582329317269
2025-03-05,43.57429718875502
2025-03-06,38.55421686746988
2025-03-07,40.36144578313253
2025-03-10,34.93975903614458
2025-03-11,29.919678714859437
2025-03-12,26.506024096385545
2025-03-13,24.899598393574294
2025-03-14,31.12449799196787
2025-03-17,34.53815261044177
2025-03-18,33.13253012048193
2025-03-19,36.74698795180723
2025-03-20,35.7429718875502
2025-03-21,33.13253012048193
2025-03-24,39.75903614457831
2025-03-25,39.1566265060241
2025-03-26,38.152610441767074
2025-03-27,36.34538152610442
2025-03-28,32.730923694779115
2025-03-31,36.54618473895582
2025-04-01,37.75100401606426
2025-04-02,39.959839357429715
2025-04-03,30.32128514056225
2025-04-04,14.859437751004014
2025-04-07,12.851405622489958
2025-04-08,12.248995983935743
2025-04-09,22.690763052208833
2025-04-10,18.27309236947791
2025-04-11,23.293172690763054
2025-04-14,27.10843373493976
2025-04-15,26.506024096385545
2025-04-16,24.096385542168676
2025-04-17,25.100401606425706
2025-04-21,18.072289156626507
2025-04-22,24.899598393574294
2025-04-23,26.305220883534137
2025-04-24,29.31726907630522
2025-04-25,28.514056224899598
2025-04-28,29.31726907630522
2025-04-29,30.923694779116467
2025-04-30,32.93172690763052
2025-05-01,31.72690763052209
2025-05-02,39.1566265060241
2025-05-05,37.95180722891566
2025-05-06,35.34136546184739
2025-05-07,38.55421686746988
2025-05-08,41.164658634538156
2025-05-09,42.168674698795186
2025-05-12,53.81526104417671
2025-05-13,53.6144578313253
2025-05-14,50.401606425702816
2025-05-15,56.62650602409639
2025-05-16,61.44578313253012
2025-05-19,61.044176706827315
2025-05-20,58.63453815261044
2025-05-21,51.00401606425703
2025-05-22,48.19277108433735
2025-05-23,48.393574297188756
2025-05-27,54.41767068273092
2025-05-28,51.204819277108435
2025-05-29,53.6144578313253
2025-05-30,55.020080321285135
2025-06-02,54.01606425702812
2025-06-03,56.62650602409639
2025-06-04,53.21285140562249
2025-06-05,53.6144578313253
2025-06-06,57.42971887550201
2025-06-09,57.22891566265061
2025-06-10,60.6425702811245
2025-06-11,58.032128514056225
2025-06-12,60.44176706827309
2025-06-13,53.21285140562249
2025-06-16,55.82329317269076
2025-06-17,51.204819277108435
2025-06-18,49.79919678714859
2025-06-20,51.00401606425703
2025-06-23,58.032128514056225
2025-06-24,59.63855421686747
2025-06-25,54.41767068273092
2025-06-26,57.22891566265061
2025-06-27,59.83935742971887
2025-06-30,61.64658634538153
2025-07-01,68.47389558232932
2025-07-02,67.8714859437751
2025-07-03,69.87951807228916
2025-07-07,64.85943775100401
2025-07-08,66.66666666666666
2025-07-09,68.27309236947792
2025-07-10,70.88353413654619
2025-07-11,67.26907630522089
2025-07-14,67.8714859437751
2025-07-15,60.6425702811245
2025-07-16,63.05220883534136
2025-07-17,65.06024096385542
2025-07-18,65.66265060240963
2025-07-21,63.25301204819277
2025-07-22,71.6867469879518
2025-07-23,74.29718875502009
2025-07-24,74.69879518072288
2025-07-25,72.69076305220884
2025-07-28,70.08032128514057
2025-07-29,71.08433734939759
2025-07-30,66.06425702811245
2025-07-31,62.44979919678715
2025-08-01,58.43373493975904
2025-08-04,63.25301204819277
2025-08-05,62.048192771084345
2025-08-06,60.6425702811245
2025-08-07,62.048192771084345
2025-08-08,64.05622489959839
2025-08-11,61.84738955823293
2025-08-12,66.26506024096386
2025-08-13,72.08835341365462
2025-08-14,68.67469879518072
2025-08-15,67.8714859437751
2025-08-18,65.86345381526104
2025-08-19,70.88353413654619
2025-08-20,71.285140562249
2025-08-21,69.27710843373494
2025-08-22,75.90361445783132
2025-08-25,71.08433734939759
2025-08-26,70.88353413654619
2025-08-27,72.08835341365462
2025-08-28,71.4859437751004
2025-08-29,71.6867469879518
2025-09-02,68.27309236947792
2025-09-03,67.8714859437751
2025-09-04,68.47389558232932
2025-09-05,69.07630522088354
2025-09-08,68.07228915662651
2025-09-09,67.06827309236948
2025-09-10,66.86746987951807
2025-09-11,71.8875502008032
2025-09-12,68.67469879518072
2025-09-15,66.26506024096386
2025-09-16,65.26104417670683
2025-09-17,66.06425702811245
2025-09-18,65.66265060240963
2025-09-19,64.2570281124498
2025-09-22,64.85943775100401
2025-09-23,66.86746987951807
2025-09-24,66.26506024096386
2025-09-25,62.65060240963856
2025-09-26,67.46987951807229
2025-09-29,67.26907630522089
2025-09-30,67.46987951807229
2025-10-01,65.86345381526104
2025-10-02,66.46586345381526
2025-10-03,68.07228915662651
2025-10-06,67.67068273092369
2025-10-07,66.26506024096386
2025-10-08,65.66265060240963
2025-10-09,61.84738955823293
2025-10-10,50.602409638554214
2025-10-13,55.62248995983936
2025-10-14,60.24096385542169
2025-10-15,60.040160642570285
2025-10-16,53.81526104417671
2025-10-17,55.22088353413655
2025-10-20,59.83935742971887
2025-10-21,61.84738955823293
2025-10-22,59.63855421686747
2025-10-23,61.24497991967871
2025-10-24,60.24096385542169
2025-10-27,61.523046092184366
2025-10-28,56.51302605210421
2025-10-29,50.1002004008016
2025-10-30,48.69739478957916
2025-10-31,49.298597194388776
2025-11-03,49.09819639278557
2025-11-04,47.29458917835671
2025-11-05,48.69739478957916
2025-11-06,47.49498997995992
2025-11-07,51.10220440881763
2025-11-10,51.903807615230455
2025-11-11,54.50901803607214
2025-11-12,54.41767068273092
2025-11-13,51.10220440881763
2025-11-14,49.69939879759519
2025-11-17,44.68937875751503
2025-11-18,43.8877755511022
2025-11-19,42.48496993987976
2025-11-20,40.08016032064128
2025-11-21,45.49098196392786
2025-11-24,46.6933867735471
2025-11-25,51.703406813627254
2025-11-26,53.50701402805611
2025-11-28,54.90981963927856
2025-12-01,51.10220440881763
2025-12-02,51.10220440881763
2025-12-03,52.705410821643284
2025-12-04,53.707414829659314
2025-12-05,54.10821643286573
2025-12-08,50.901803607214426
2025-12-09,51.302605210420836
2025-12-10,53.707414829659314
2025-12-11,56.312625250501
2025-12-12,54.90981963927856
2025-12-15,55.51102204408818
2025-12-16,51.302605210420836
2025-12-17,50.50100200400801
2025-12-18,50.70140280561122
2025-12-19,51.503006012024045
2025-12-22,55.51102204408818
2025-12-23,54.50901803607214
2025-12-24,54.90981963927856
2025-12-26,55.31062124248497
2025-12-29,56.312625250501
2025-12-30,55.51102204408818
2025-12-31,52.104208416833664
2026-01-02,54.30861723446894
2026-01-05,58.31663326653307
2026-01-06,58.91783567134269
2026-01-07,52.90581162324649
2026-01-08,58.91783567134269
2026-01-09,62.124248496993985
2026-01-12,62.32464929859719
2026-01-13,61.32264529058116
2026-01-14,64.12825651302605
2026-01-15,64.72945891783567
2026-01-16,64.12825651302605
2026-01-20,59.318637274549104
2026-01-21,64.12825651302605
2026-01-22,63.126252505010015
2026-01-23,61.32264529058116
2026-01-26,62.525050100200396
2026-01-27,61.72344689378757
2026-01-28,59.118236472945895
2026-01-29,61.72344689378757
2026-01-30,62.725450901803605
2026-02-02,62.925851703406806
2026-02-03,60.92184368737475
2026-02-04,65.53106212424849
2026-02-05,63.126252505010015
2026-02-06,67.33466933867736
2026-02-09,66.13226452905812
2026-02-10,67.33466933867736
2026-02-11,65.33066132264528
2026-02-12,62.925851703406806
2026-02-13,63.727454909819635
2026-02-17,63.727454909819635
2026-02-18,64.72945891783567
2026-02-19,64.72945891783567
2026-02-20,65.93186372745491
2026-02-23,64.12825651302605
2026-02-24,63.92785571142284
2026-02-25,63.52705410821643
2026-02-26,65.53106212424849
2026-02-27,65.53106212424849
2026-03-02,63.126252505010015
2026-03-03,61.923847695390776
2026-03-04,60.72144288577155
2026-03-05,57.91583166332666
2026-03-06,55.51102204408818
2026-03-09,52.90581162324649
2026-03-10,51.10220440881763
